id_renabap,nombre_barrio,departamento,cantidad_viviendas_aproximadas,cantidad_familias_aproximada,superficie_m2,id_energia_electrica,id_calefaccion,id_efluentes_cloacales,id_cocina,id_agua_corriente,id_clasificacion_barrio,id_titulo_propiedad,id_decada_creacion,id_provincia,id_departamento,id_localidad
5358,Sin Nombre,Moreno,15,17,5276,10,3,2,1,4,1,1,12,1,15,121
714,San Francisco,Moreno,1095,1205,525806,2,3,2,1,1,2,1,12,1,15,121
193,Los Hornos,Moreno,510,561,220395,2,3,1,1,1,1,1,11,1,15,121
230,La Gloria,Moreno,1100,1210,645172,3,1,2,1,1,1,1,11,1,15,121
711,Prozorovich,Moreno,380,418,282582,2,3,2,1,1,1,1,11,1,15,121
731,Dieciocho de Julio,Moreno,675,743,328952,2,3,2,1,1,1,1,11,1,15,121
909,El Vergel,Moreno,260,286,355871,2,3,2,1,1,1,1,11,1,15,121
1086,Portugal,Moreno,756,832,238975,2,3,2,1,1,1,1,11,1,15,121
1144,La Unión,Moreno,320,352,179505,2,3,2,1,1,1,1,11,1,15,121
4386,La Gloria II,Moreno,710,781,192252,2,3,2,1,1,1,1,11,1,15,121
4388,San Francisco,Moreno,440,484,185332,2,3,2,1,1,1,1,11,1,15,121
4440,El Progreso,Moreno,180,198,93444,4,3,2,1,1,1,1,11,1,15,121
5356,Ayelén I,Moreno,80,88,16485,2,4,2,1,1,1,1,11,1,15,121
845,Don Máximo,Moreno,190,209,19493,2,1,1,1,1,2,1,11,1,15,121
6341,El Milenio II,Moreno,52,57,21204,10,3,1,1,4,3,1,11,1,15,121
1246,Parque Oeste,Moreno,300,330,178243,3,3,2,1,1,1,1,9,1,15,121
1275,La Gloria,Moreno,115,127,58537,2,6,2,2,1,1,1,9,1,15,121
4442,Luján,Moreno,180,198,205355,2,3,2,1,1,1,1,7,1,15,121
4443,Ocho de Diciembre,Moreno,160,176,75985,2,3,2,1,1,1,1,7,1,15,121
4444,San Cayetano,Moreno,330,363,81169,2,3,2,1,1,1,1,7,1,15,121
1280,Mayor del Pino,Moreno,70,77,33780,3,3,2,1,1,1,1,7,1,15,121
4397,San Alberto,Moreno,290,319,138753,3,3,2,1,1,1,1,7,1,15,121
4441,Los Cedros,Moreno,350,385,176368,2,3,2,1,1,2,1,7,1,15,121
6346,Mayor del Pino,Moreno,134,147,55148,3,6,1,2,1,3,1,7,1,15,121
1389,Los Molinos,Moreno,350,385,233570,2,2,2,1,1,1,1,6,1,15,121
4735,Pfizer,Moreno,145,160,90413,1,3,1,1,1,1,1,10,1,15,124
4736,Santa Paula,Moreno,45,50,14429,1,3,1,1,1,1,1,10,1,15,124
4542,Lomas Verdes,Moreno,70,77,17052,1,3,1,1,1,1,1,12,1,15,124
691,Las Catalinas,Moreno,240,264,189289,2,3,1,1,1,1,1,12,1,15,124
1346,Trujúi III,Moreno,40,44,26089,2,3,1,1,1,1,1,12,1,15,124
6333,El Campito,Moreno,70,77,66400,2,3,1,1,1,1,1,12,1,15,124
4733,Morenito,Moreno,12,13,36123,2,2,1,1,1,1,1,12,1,15,124
5366,Villanueva,Moreno,35,39,38722,2,4,2,1,1,1,1,12,1,15,124
1498,Bongiovanni,Moreno,295,325,122708,2,1,1,1,1,1,1,11,1,15,124
926,Villanueva,Moreno,960,1056,455739,3,3,1,1,1,1,1,11,1,15,124
927,El Reencuentro,Moreno,615,677,316595,3,3,1,1,1,1,1,11,1,15,124
922,Los Mirasoles,Moreno,12,13,3415,3,1,2,1,1,1,1,11,1,15,124
949,San Cayetano,Moreno,150,165,94474,3,1,2,1,1,1,1,11,1,15,124
1313,Pfizer,Moreno,60,66,20808,1,3,2,1,1,1,1,11,1,15,124
674,Haras Trujúi,Moreno,365,402,424145,3,3,2,1,1,1,1,11,1,15,124
933,Santa Paula I,Moreno,87,96,35210,3,1,1,1,4,1,1,11,1,15,124
4385,Santa Brígida,Moreno,920,1012,465137,4,3,1,1,1,2,1,11,1,15,124
923,Mariló,Moreno,51,56,14201,2,1,2,1,1,2,1,11,1,15,124
1396,La Latita,Moreno,30,33,4217,3,1,2,1,1,2,1,11,1,15,124
944,Santa Paula II,Moreno,65,72,8212,4,3,3,1,3,1,1,9,1,15,124
4543,Sin Nombre,Moreno,30,33,11456,3,3,2,1,1,2,1,9,1,15,124
925,Pages,Moreno,24,26,32896,3,3,1,1,1,1,1,7,1,15,124
1496,Puente Roca,Moreno,315,347,246502,3,3,1,1,1,1,1,7,1,15,124
1529,Puente Roca II,Moreno,675,743,195109,3,3,2,1,1,1,1,7,1,15,124
829,Malaver,Moreno,50,55,10599,3,4,2,1,1,1,1,7,1,15,124
1290,Villa Trinidad,Moreno,810,891,282747,3,3,2,1,1,1,1,6,1,15,124
1297,Villa Ángela,Moreno,108,119,47083,2,3,2,1,1,1,1,8,1,15,124
4545,Malaver II,Moreno,80,88,38344,3,3,2,1,1,1,1,8,1,15,124
1258,Bongiovanni,Moreno,120,132,61931,3,3,1,1,1,1,1,10,1,15,123
1262,Villa Zapiola,Moreno,115,127,57651,2,3,2,1,1,1,1,10,1,15,123
1260,Villa Zapiola,Moreno,30,33,8848,2,3,2,1,2,1,1,10,1,15,123
1306,Parque I,Moreno,37,41,10778,1,3,2,2,1,1,1,12,1,15,123
5365,La Quebrada,Moreno,8,9,2400,2,3,2,1,7,1,1,12,1,15,123
556,Bongiovani II,Moreno,340,374,125620,6,3,1,1,1,1,1,11,1,15,123
913,Las Catonas,Moreno,100,110,86660,2,3,2,1,1,2,1,11,1,15,123
1254,Puente Falbo,Moreno,100,110,37269,3,3,2,1,4,1,1,8,1,15,123
324,Los Paraísos II,Moreno,56,62,17512,3,1,1,1,2,1,1,10,1,15,122
5364,San José,Moreno,10,11,5085,3,3,2,1,2,1,1,10,1,15,122
930,Fondo 25 de Mayo,Moreno,51,56,47200,2,4,2,1,2,1,1,10,1,15,122
1500,Evita Obrera,Moreno,138,152,32411,3,1,2,1,4,1,1,10,1,15,122
2950,Satélite,Moreno,100,110,22447,2,1,3,1,4,1,1,10,1,15,122
2942,San Carlos I,Moreno,280,308,120448,2,3,1,1,1,2,1,10,1,15,122
4739,Villa Salas,Moreno,35,39,14103,3,3,1,1,1,1,1,12,1,15,122
931,Aberastury,Moreno,385,424,297317,1,1,2,1,1,1,1,12,1,15,122
1398,La Porteña II,Moreno,400,440,400057,2,3,2,1,1,1,1,12,1,15,122
5362,Las Piñas,Moreno,50,55,28682,2,3,2,1,1,1,1,12,1,15,122
6322,La Ribera,Moreno,12,13,16588,2,2,2,1,1,1,1,12,1,15,122
4345,Casco Salas,Moreno,15,17,9444,2,3,3,1,1,1,1,12,1,15,122
4344,San Jorge,Moreno,8,9,8434,3,3,1,1,2,1,1,12,1,15,122
5363,La Porteña III,Moreno,40,44,18721,2,4,2,1,4,1,1,12,1,15,122
1032,La Porteña,Moreno,250,275,227838,2,5,2,1,1,1,1,11,1,15,122
977,Juan Domingo Perón II,Moreno,420,462,227170,3,3,2,1,2,1,1,11,1,15,122
6321,Los Perros,Moreno,36,40,30589,10,3,2,1,2,1,1,11,1,15,122
2921,San Carlos II,Moreno,170,187,56821,2,3,2,1,2,2,1,11,1,15,122
1352,Rififí,Moreno,310,341,234984,2,3,1,1,1,1,1,9,1,15,122
1089,Satélite II,Moreno,612,673,178145,2,1,3,1,3,1,1,9,1,15,122
910,Santa Elena,Moreno,180,198,50934,2,1,2,1,4,1,1,9,1,15,122
5360,Lomas Verdes III,Moreno,30,33,10093,10,3,1,1,1,1,1,12,1,15,120
81,Benito Juárez y Balaguer,Moreno,125,138,70598,1,1,2,1,1,1,1,12,1,15,120
831,Reja Grande II,Moreno,40,44,32833,1,1,2,1,1,1,1,12,1,15,120
826,Lomas Verdes II,Moreno,130,143,109094,2,1,2,1,1,1,1,12,1,15,120
6327,Periodistas,Moreno,200,220,132590,10,3,2,1,1,1,1,12,1,15,120
951,San Enrique,Moreno,110,121,90369,1,2,1,1,1,1,1,11,1,15,120
1508,Reja Grande,Moreno,134,147,153464,2,1,2,1,1,1,1,11,1,15,120
914,Atalaya,Moreno,680,748,401276,1,3,2,1,1,1,1,11,1,15,120
5361,Manantiales,Moreno,350,385,345625,1,3,2,1,1,1,1,11,1,15,120
1266,Manzanares,Moreno,130,143,139714,2,3,2,1,1,1,1,11,1,15,120
541,Lomas Verdes,Moreno,220,242,121009,2,3,1,1,1,1,1,9,1,15,120
6339,La Reja Grande,Moreno,80,88,21747,10,3,1,1,1,1,1,9,1,15,120
6342,La Paz,Moreno,69,76,56125,10,3,1,1,1,1,1,9,1,15,120
1362,Cascallares II,Moreno,940,1034,519863,2,3,2,1,1,1,1,9,1,15,120
921,Seminario,Moreno,94,103,33089,2,3,2,1,2,2,1,9,1,15,120
777,Reja Grande II,Moreno,35,39,18028,3,3,2,1,1,1,1,7,1,15,120
1367,Cascallares,Moreno,460,506,367744,3,3,2,1,1,2,1,7,1,15,120
1250,Altos de La Reja,Moreno,800,880,563565,2,3,2,1,1,1,1,8,1,15,120
1376,Cortejarena,Moreno,240,264,80263,3,4,2,1,1,1,1,8,1,15,120
988,El Quijote,Moreno,500,550,156849,1,1,2,1,1,1,1,12,1,15,125
1390,Güemes,Moreno,700,770,305303,2,1,2,1,1,1,1,12,1,15,125
1393,Dimini,Moreno,13,14,8428,2,3,2,1,1,1,1,12,1,15,125
6325,Diez de Noviembre,Moreno,250,275,165138,2,3,2,1,4,1,1,12,1,15,125
6336,Aguaribay,Moreno,200,220,259485,10,3,1,1,1,1,1,11,1,15,125
1303,Villa Escobar,Moreno,70,77,49924,2,1,2,1,1,1,1,11,1,15,125
982,Parque San Carlos,Moreno,900,990,167329,2,3,2,1,1,1,1,11,1,15,125
1342,Nuestro Futuro,La Matanza,165,182,149598,2,1,1,1,1,1,1,10,1,14,114
780,Primavera II,La Matanza,880,968,288084,2,1,2,1,3,1,1,10,1,14,114
447,Argenpan,La Matanza,54,59,17504,2,4,2,1,3,1,1,10,1,14,114
1334,La Lomita,La Matanza,320,352,156879,1,3,2,1,2,1,1,10,1,14,114
1351,El Dorado,La Matanza,340,374,104312,2,1,2,1,4,1,1,10,1,14,114
1344,Santa Rita,La Matanza,500,550,163397,2,3,2,1,4,1,1,10,1,14,114
1377,Arroyo Finochetto,La Matanza,212,233,39964,3,1,1,1,2,2,1,10,1,14,114
1345,Costa Azul,La Matanza,280,308,77005,3,1,2,1,6,2,1,10,1,14,114
4253,Barrio 1001,La Matanza,500,550,389059,2,3,2,1,1,1,1,12,1,14,114
719,Urdimenea,La Matanza,25,28,12238,2,5,2,1,1,1,1,12,1,14,114
873,Armonía,La Matanza,110,121,160909,2,3,2,1,2,1,1,12,1,14,114
5291,Smith,La Matanza,40,44,156756,2,3,2,1,2,1,1,12,1,14,114
5292,El Triunfo,La Matanza,100,110,51330,2,3,2,1,2,1,1,12,1,14,114
6300,Veintisiete de Febrero,La Matanza,55,61,85480,2,3,2,1,2,1,1,12,1,14,114
4711,Las Moritas,La Matanza,55,61,23859,2,4,2,1,2,1,1,12,1,14,114
5294,Coronel Conde y Arrecifes,La Matanza,30,33,12646,10,5,2,1,2,1,1,12,1,14,114
5293,Diecisiete de Septiembre,La Matanza,1500,1650,1288933,2,4,1,1,8,1,1,12,1,14,114
1319,René Salamanca,La Matanza,250,275,88334,2,1,1,1,1,1,1,11,1,14,114
1330,Diecinueve de Septiembre,La Matanza,760,836,384324,2,3,2,1,1,1,1,11,1,14,114
515,Arroyo Morales y Chivilcoy,La Matanza,44,48,26108,2,2,2,1,1,1,1,11,1,14,114
1571,Costa Esperanza,La Matanza,1100,1210,713489,2,1,2,1,3,1,1,11,1,14,114
1222,San Cayetano III,La Matanza,1200,1320,536383,2,3,2,1,3,1,1,11,1,14,114
449,Primavera,La Matanza,1610,1771,466578,2,1,1,1,2,1,1,11,1,14,114
450,San Cayetano,La Matanza,730,803,227886,2,3,1,1,2,1,1,11,1,14,114
4875,San Ignacio,La Matanza,150,165,61112,10,2,1,1,2,1,1,11,1,14,114
1329,Scasso,La Matanza,235,259,190034,3,1,2,1,2,1,1,11,1,14,114
1321,Doce de Octubre,La Matanza,1290,1419,706204,2,1,2,1,4,1,1,11,1,14,114
665,El Treinta y Uno / Justina,La Matanza,128,141,96554,2,3,2,1,2,2,1,11,1,14,114
1350,Independencia,La Matanza,330,363,62942,3,3,1,1,1,1,1,9,1,14,114
540,Arroyo Las Víboras,La Matanza,448,493,179470,2,1,2,1,1,1,1,9,1,14,114
543,Santa Cecilia,La Matanza,560,616,533059,3,2,2,1,1,1,1,9,1,14,114
1328,Los Ceibos II,La Matanza,1020,1122,388401,2,1,2,1,3,1,1,9,1,14,114
4476,El Talita,La Matanza,60,66,14027,1,3,2,1,2,1,1,9,1,14,114
5295,Picaluga,La Matanza,250,275,79175,2,1,1,1,3,2,1,7,1,14,114
1554,Triángulo,La Matanza,80,88,16994,2,3,1,1,1,1,1,8,1,14,114
491,Los Ceibos I,La Matanza,930,1023,540178,2,1,2,1,3,1,1,8,1,14,114
4473,Veinticinco de Mayo,La Matanza,50,55,57079,3,3,2,1,2,1,1,8,1,14,114
1314,El Triángulo II,La Matanza,100,110,21147,2,3,2,1,2,2,1,8,1,14,114
6294,Ceibo III,La Matanza,40,44,45713,2,3,1,1,1,1,1,13,1,14,114
6292,Dos Arroyos,La Matanza,100,110,183603,2,3,2,1,2,1,1,13,1,14,114
6284,Perseverar,La Matanza,200,220,86548,2,5,2,1,2,1,1,13,1,14,114
6298,El Progreso,La Matanza,15,17,251144,2,5,2,1,2,1,1,13,1,14,114
6290,Mi Primavera,La Matanza,172,189,58988,2,3,1,1,1,3,1,13,1,14,114
6289,Los Ceibos,La Matanza,244,268,67807,2,3,2,1,2,3,1,13,1,14,114
323,Los Álamos,La Matanza,880,968,443317,3,1,2,1,3,1,1,10,1,14,106
555,Sarmiento,La Matanza,2000,2200,1197980,2,3,2,1,3,1,1,10,1,14,106
628,Concordia y Rufino Zado,La Matanza,90,99,44455,2,3,2,1,3,1,1,10,1,14,106
5300,Tres Manzanas,La Matanza,75,83,32036,10,3,2,1,2,1,1,10,1,14,106
1349,Nicoll,La Matanza,1500,1650,602203,2,3,2,1,4,1,1,10,1,14,106
6297,Sin Nombre,La Matanza,40,44,59593,10,2,2,1,1,1,1,12,1,14,106
4457,Vernazza,La Matanza,180,198,387391,1,3,2,1,3,1,1,12,1,14,106
466,Luz y Fuerza II,La Matanza,30,33,7902,2,1,2,1,2,1,1,12,1,14,106
503,Chivilcoy y Caballito,La Matanza,70,77,53882,2,1,2,1,2,1,1,12,1,14,106
4712,San Javier,La Matanza,45,50,16474,1,3,2,1,2,1,1,12,1,14,106
746,Ampliación Cruz del Sur,La Matanza,33,36,30390,2,3,2,1,2,1,1,12,1,14,106
778,El Progreso,La Matanza,40,44,34473,2,3,2,1,2,1,1,12,1,14,106
5299,Mercosur,La Matanza,38,42,67423,2,4,2,1,2,1,1,12,1,14,106
6283,Nueve de Julio,La Matanza,250,275,221306,2,4,2,1,2,1,1,12,1,14,106
6287,Libertador,La Matanza,34,37,97211,2,4,2,1,2,1,1,12,1,14,106
6299,Veinte de Agosto,La Matanza,600,660,457447,10,4,2,1,2,1,1,12,1,14,106
5297,El Trébol,La Matanza,75,83,352295,2,2,2,3,2,1,1,12,1,14,106
6293,San Javier,La Matanza,30,33,14511,10,3,1,1,6,1,1,12,1,14,106
5298,San Martín,La Matanza,120,132,366668,2,4,1,1,4,1,1,12,1,14,106
6282,Néstor Chino Oliveri,La Matanza,52,57,42907,3,3,1,1,2,3,1,12,1,14,106
82,Las Camelias,La Matanza,126,139,63222,3,1,1,1,1,1,1,11,1,14,106
710,La Tregua,La Matanza,40,44,31870,2,2,1,1,1,1,1,11,1,14,106
4716,Las Canarias,La Matanza,120,132,60557,2,4,2,1,3,1,1,11,1,14,106
4459,Bicentenario,La Matanza,245,270,116903,2,3,1,1,2,1,1,11,1,14,106
499,El Fortín,La Matanza,1280,1408,1118214,2,3,2,1,2,1,1,11,1,14,106
1155,Los Álamos II,La Matanza,800,880,866989,2,3,2,1,2,1,1,11,1,14,106
4718,Nicoll Junior,La Matanza,50,55,21223,2,3,2,1,2,1,1,11,1,14,106
1546,El Triunfo,La Matanza,2000,2200,1607550,2,4,2,1,2,1,1,11,1,14,106
646,Oro Verde,La Matanza,140,154,78932,2,1,2,1,6,1,1,11,1,14,106
596,Esperanza,La Matanza,1700,1870,887139,2,3,1,1,3,1,1,9,1,14,106
725,San Mariano,La Matanza,500,550,380964,2,3,2,1,3,1,1,9,1,14,106
645,Recoleta,La Matanza,440,484,1349145,2,2,2,1,1,1,1,7,1,14,106
755,Cruz del Sur,La Matanza,600,660,486617,2,3,1,1,2,1,1,7,1,14,106
708,San Nicolás,La Matanza,280,308,180809,3,2,2,1,1,1,1,6,1,14,106
4458,El Tizón,La Matanza,800,880,1049182,1,3,1,1,3,1,1,8,1,14,106
6280,Sin Nombre,La Matanza,25,28,23514,4,4,1,1,2,1,1,13,1,14,106
6295,La Fortaleza,La Matanza,200,220,255000,2,3,2,3,2,1,1,13,1,14,106
1363,El Porvenir,La Matanza,240,264,51411,2,2,2,1,3,1,1,10,1,14,105
136,El Porvenir II,La Matanza,1640,1804,476882,3,2,2,1,3,2,1,10,1,14,105
395,Del Cencerro,La Matanza,50,55,5634,2,1,1,1,2,2,1,10,1,14,105
5296,Fernández Fernández,La Matanza,70,77,332718,2,2,1,1,1,1,1,12,1,14,105
6288,Primero de Mayo,La Matanza,60,66,92299,2,3,2,1,2,1,1,12,1,14,105
6286,Cuatro de Agosto,La Matanza,80,88,81033,2,2,2,1,2,1,1,12,1,14,105
754,9 de Mayo II,La Matanza,190,209,161350,2,3,1,1,4,1,1,12,1,14,105
6285,Dieciséis de Febrero,La Matanza,100,110,111833,2,2,2,1,7,1,1,12,1,14,105
1331,Veinte de Diciembre,La Matanza,70,77,24181,2,2,2,1,1,1,1,11,1,14,105
865,El Torero,La Matanza,210,231,47829,2,1,1,1,3,1,1,11,1,14,105
4475,Los Paraguayos,La Matanza,80,88,34957,3,3,1,1,2,1,1,11,1,14,105
1333,San Cayetano II,La Matanza,390,429,111906,2,1,1,1,1,2,1,11,1,14,105
784,Lusitano,La Matanza,30,33,3362,2,2,5,1,2,2,1,11,1,14,105
1335,El Trébol,La Matanza,670,737,275526,2,3,1,1,2,2,1,9,1,14,105
71,América,La Matanza,120,132,43980,6,3,1,1,2,2,1,9,1,14,105
6281,Nueva Unión,La Matanza,350,385,704922,2,2,6,3,8,1,1,13,1,14,105
1318,La Juanita,La Matanza,200,220,27787,3,6,3,2,3,1,1,10,1,14,111
332,Don Juan,La Matanza,800,880,396888,2,3,1,1,1,1,1,11,1,14,111
1197,Loma II,La Matanza,550,605,449146,2,1,2,1,3,1,1,11,1,14,111
4714,Juan Domingo Perón,La Matanza,700,770,172031,3,3,2,1,2,1,1,11,1,14,111
4715,Luján,La Matanza,800,880,349468,3,3,2,1,2,1,1,11,1,14,111
1573,Susana,La Matanza,167,184,27575,2,1,2,1,2,2,1,9,1,14,111
794,Villa Adriana,La Matanza,50,55,4617,2,3,2,1,3,1,1,7,1,14,111
1294,Dos de Abril II,La Matanza,86,95,20706,3,6,3,2,3,1,1,6,1,14,111
1143,Arroyo Dupi,La Matanza,100,110,25881,2,1,1,1,3,1,1,8,1,14,111
1357,Palito,La Matanza,580,638,83279,2,3,2,1,6,1,1,10,1,14,108
2877,Diecisiete de Marzo Bis,La Matanza,310,341,50735,2,3,4,1,6,1,1,9,1,14,108
4222,Diecisiete de marzo,La Matanza,450,495,132743,2,3,1,1,2,2,1,9,1,14,108
1324,Justo Villegas,La Matanza,93,102,12373,2,1,3,1,3,1,1,7,1,14,108
293,El Triángulo,La Matanza,25,28,2101,2,3,1,1,2,2,1,7,1,14,108
1365,Santa Clara,La Matanza,150,165,22151,2,1,3,1,2,2,1,7,1,14,108
2899,Villa Constructora,La Matanza,250,275,14624,2,3,3,1,2,2,1,7,1,14,108
1337,Villa 48,La Matanza,220,242,6701,2,3,3,1,2,2,1,6,1,14,108
172,San Petersburgo,La Matanza,420,462,44482,2,3,3,1,3,2,1,8,1,14,108
1353,Puerta de Hierro,La Matanza,320,352,70825,2,3,3,1,2,2,1,8,1,14,108
1358,Villa 21,La Matanza,120,132,21556,2,3,3,1,4,2,1,8,1,14,108
1348,La Isla,La Matanza,180,198,64251,2,1,2,1,3,2,1,10,1,14,113
1063,Diecisiete de Noviembre,La Matanza,3000,3300,405684,2,3,1,1,2,2,1,10,1,14,113
4717,Ramón Carrillo,La Matanza,400,440,40316,1,4,2,1,2,1,1,12,1,14,113
6296,La Ribera,La Matanza,230,253,75251,2,4,2,1,2,1,1,12,1,14,113
381,Sarmiento,La Matanza,900,990,131061,2,1,2,1,2,2,1,11,1,14,113
376,Las Achiras,La Matanza,800,880,59587,2,3,3,1,2,2,1,7,1,14,113
4713,Vicente López,La Matanza,700,770,228189,3,4,1,1,2,1,1,1,1,14,113
1317,José Hernández,La Matanza,260,286,38979,3,3,2,1,3,2,1,10,1,14,117
791,Los Vagones,La Matanza,35,39,7462,2,2,1,1,1,1,1,9,1,14,117
2865,Arozanera,La Matanza,110,121,12537,2,1,3,1,3,1,1,7,1,14,117
842,Veintisiete de Octubre,La Matanza,51,56,20053,2,3,2,1,2,1,1,7,1,14,117
1366,Tuyutí,La Matanza,100,110,7329,2,3,4,1,2,2,1,8,1,14,117
1304,Los Prados,La Matanza,60,66,6823,2,1,1,1,2,2,1,10,1,14,107
162,Los Pinos,La Matanza,80,88,23416,2,3,5,1,2,1,1,7,1,14,107
1356,Pelufo,La Matanza,450,495,32721,2,3,3,1,2,2,1,8,1,14,107
911,Los Vagones de Tablada,La Matanza,180,198,24650,2,3,2,1,2,2,1,10,1,14,112
356,El Cascote,La Matanza,80,88,2635,2,3,1,1,2,2,1,9,1,14,112
712,Ayacucho,La Matanza,20,22,5762,2,3,2,1,2,2,1,7,1,14,112
1361,Chiclana e Iwanowski,La Matanza,24,26,4167,2,3,5,1,2,2,1,7,1,14,112
1023,Alberti,La Matanza,300,330,19230,2,3,1,1,2,2,1,6,1,14,112
1322,La Jabonera,La Matanza,230,253,19021,2,3,5,1,2,2,1,6,1,14,112
6291,Godoy Cruz,La Matanza,250,275,18777,2,3,4,1,2,2,1,6,1,14,112
1481,Veintiuno de Marzo,La Matanza,190,209,75679,2,3,2,1,2,2,1,10,1,14,109
4239,Puente 13,La Matanza,400,440,314551,2,4,1,1,1,1,1,12,1,14,109
5290,Veintiocho de Octubre,La Matanza,150,165,32276,2,4,2,1,8,1,1,12,1,14,109
974,Tierra y Libertad,La Matanza,260,286,90665,2,3,1,1,3,1,1,11,1,14,109
281,Un Techo Para Todos,La Matanza,500,550,268548,2,1,2,1,3,1,1,11,1,14,109
1101,Gauchito Gil,La Matanza,162,178,29991,2,1,3,1,2,2,1,11,1,14,109
776,San José,La Matanza,40,44,13453,2,3,2,1,6,1,1,12,1,14,110
292,El Pasillo,La Matanza,12,13,1604,2,1,2,1,2,1,1,11,1,14,110
1315,Madre Teresa de Calcuta,La Matanza,100,110,12510,3,3,2,1,1,2,1,11,1,14,110
1437,José Luis Cabezas,La Matanza,420,462,78621,2,1,3,1,3,1,1,9,1,14,110
4474,Primero de Mayo,La Matanza,80,88,19206,3,3,2,1,3,2,1,9,1,14,110
1343,Danubio,La Matanza,150,165,12548,2,1,2,1,3,2,1,7,1,14,110
1327,San Alberto,La Matanza,800,880,51304,2,3,4,1,2,2,1,7,1,14,110
774,Villa Polledo,La Matanza,180,198,24367,3,3,5,1,3,1,1,8,1,14,110
1560,El Bajo,La Matanza,70,77,7138,2,1,2,1,3,2,1,9,1,14,118
4409,Sin Nombre,La Matanza,32,35,1016,3,3,4,2,3,2,1,9,1,14,119
1257,Lucero,La Matanza,310,341,23791,4,3,4,1,2,2,1,9,1,14,116
619,Villa Madero,La Matanza,450,495,47576,4,3,6,1,2,2,1,8,1,14,116
2900,Dos de Abril,La Matanza,50,55,11235,5,3,6,1,2,2,1,8,1,14,116
1360,Santos Vega,La Matanza,740,814,76190,2,1,2,1,3,2,1,7,1,14,115
480,Las Antenas,La Matanza,1700,1870,77944,2,3,2,1,2,2,1,5,1,14,115
455,Monte Tartaglia,La Matanza,220,242,24539,2,3,3,1,2,1,1,8,1,14,115
1336,Doce de Octubre,La Matanza,170,187,11895,2,3,3,1,2,2,1,8,1,14,115
1359,Sarmiento,La Matanza,50,55,6181,2,6,3,2,2,2,1,8,1,14,115
1523,Storni y Uruguay,Escobar,35,39,4508,2,1,1,1,1,1,1,10,1,44,211
1053,Ovejero Chico II,Escobar,90,99,28843,2,1,5,1,1,1,1,10,1,44,211
4575,Parque Norte,Escobar,85,94,72043,3,3,1,1,1,1,1,11,1,44,211
434,Ovejero Chico,Escobar,760,836,359835,2,1,1,1,1,2,1,11,1,44,211
1132,Los Pinos,Escobar,230,253,76167,3,3,2,1,1,2,1,11,1,44,211
271,Ovejero Viejo,Escobar,710,781,202160,3,3,2,1,1,1,1,9,1,44,211
1235,Amancay,Escobar,850,935,1044992,3,1,1,1,1,2,1,7,1,44,211
5304,El Triángulo,Escobar,100,110,46987,3,3,1,1,1,1,1,8,1,44,211
4593,Los Pinos,Escobar,45,50,9343,3,3,1,1,1,1,1,10,1,44,208
1093,La Esperanza,Escobar,190,209,54899,2,2,1,1,1,1,1,10,1,44,208
391,El Ruso,Escobar,150,165,74249,3,2,1,1,1,2,1,10,1,44,208
5302,San Javier,Escobar,40,44,19421,3,3,2,1,1,1,1,11,1,44,208
234,El Triángulo,Escobar,15,17,4668,3,6,1,2,1,1,1,6,1,44,208
1276,Cri Cri,Escobar,480,528,253861,3,3,2,1,4,1,1,8,1,44,208
392,Cabot,Escobar,300,330,105462,2,3,1,1,1,2,1,8,1,44,208
443,Primero de Julio,Escobar,100,110,68398,2,2,1,1,1,1,1,10,1,44,212
251,El Mirador,Escobar,155,171,70930,2,3,2,1,1,1,1,10,1,44,210
463,El Matadero,Escobar,100,110,110710,2,1,1,1,1,2,1,10,1,44,210
6306,Las Heras,Escobar,15,17,25357,2,2,2,1,1,1,1,12,1,44,210
1534,Los Robles y Facundo Quiroga,Escobar,50,55,13271,6,1,1,1,1,2,1,12,1,44,210
1522,Villa Alegre,Escobar,250,275,55048,2,1,1,1,1,1,1,11,1,44,210
5301,San Luis,Escobar,150,165,89239,3,3,2,1,1,1,1,11,1,44,210
462,Villa Bote,Escobar,130,143,67940,3,2,2,1,1,1,1,11,1,44,210
1509,Villa La Esperanza,Escobar,35,39,10601,2,2,2,1,4,2,1,11,1,44,210
385,Stone,Escobar,780,858,207802,2,3,2,1,1,1,1,9,1,44,210
6301,Cementerio,Escobar,25,28,11663,3,3,1,1,1,1,1,7,1,44,210
1559,Phillips,Escobar,600,660,285376,3,1,2,1,1,1,1,7,1,44,210
261,De Acunto,Escobar,120,132,30636,2,3,2,1,1,1,1,8,1,44,210
1084,La Chechela,Escobar,1200,1320,345526,2,6,2,2,2,1,1,8,1,44,210
440,Doña Justa,Escobar,960,1056,427582,3,3,2,1,1,1,1,12,1,44,209
247,San Miguel,Escobar,890,979,302826,3,3,1,1,2,1,1,7,1,44,209
788,Parque Americano,Presidente Perón,2400,2640,1209548,3,1,1,1,1,1,1,10,1,72,276
1517,Agrocolonias,Presidente Perón,200,220,1091954,2,3,2,1,1,1,1,10,1,72,276
1492,El Roble,Presidente Perón,690,759,813680,3,2,2,1,1,1,1,10,1,72,276
6379,La Quinta,Presidente Perón,8,9,11759,2,2,2,1,2,1,1,12,1,72,276
834,Estación Numancia,Presidente Perón,950,1045,948551,2,1,5,1,4,1,1,11,1,72,276
827,San Martín,Presidente Perón,400,440,159238,3,4,1,1,1,1,1,7,1,72,276
